city,year,people,air_general_level,net_salary,avg_age,ilm,birth,crimes,criminals,death,pens,preschool_child,length_of_roads,energy_consumption,migration_net,housing_stock,wage,workers,poverty_level,housing_price
Безенчук,2018,21800.0,1.0,37615.0,40.9,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,180.1,211.8,81.0,26.1,40126.3,84.1,12.7,43714.05
Безенчук,2019,21500.0,1.0,37615.0,41.08,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,277.1,185.0,81.0,26.6,40126.3,84.1,12.9,42725.78
Безенчук,2020,21200.0,1.0,37615.0,41.3,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,360.0,164.5,81.0,27.08,40126.3,84.1,12.3,62285.72
Безенчук,2021,21000.0,1.0,37615.0,41.44,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,238.9,208.1,81.0,27.73,40126.3,84.1,11.7,78188.23
Безенчук,2022,20800.0,2.0,37615.0,41.52,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,530.5,203.7,81.0,28.36,40126.3,84.1,10.6,89694.22
Белгород,2015,384425.0,1.0,25810.0,40.87,8843.0,11.7,4342.0,1712.0,10.5,113.2,18.6,160.1,169.1,2183.0,27.0,40126.3,84.1,7.5,41790.02
Белгород,2016,387090.0,1.0,27406.0,41.01,8703.0,11.7,3637.0,1612.0,10.7,115.0,18.9,535.8,140.3,3668.0,27.7,40126.3,84.1,7.5,45830.44
Белгород,2017,389103.0,1.0,28867.0,41.13,8837.0,9.9,3277.0,1406.0,10.4,116.1,19.3,418.7,149.6,613.0,28.2,40126.3,84.1,7.5,45634.57
Белгород,2018,391135.0,1.0,31781.0,41.31,8806.0,9.3,3277.0,1406.0,10.6,117.1,19.7,364.7,180.0,1384.0,28.9,40126.3,84.1,7.5,44374.69
Белгород,2019,392570.0,1.0,34428.0,41.49,9366.0,8.7,3277.0,1406.0,10.5,116.2,19.6,168.5,191.2,2444.0,29.6,40126.3,84.1,7.8,48090.69
Белгород,2020,394068.0,1.0,36660.0,41.69,9971.0,8.7,3277.0,1406.0,10.5,116.2,19.6,331.2,203.2,-514.0,30.4,40126.3,84.1,7.2,59434.49
Белгород,2021,394142.0,2.0,39414.0,41.86,9971.0,8.7,3277.0,1406.0,10.5,116.2,19.6,586.6,200.2,2828.0,31.59,40126.3,84.1,7.0,71495.63
Белгород,2022,413540.0,3.0,42375.0,41.96,9971.0,8.7,3277.0,1406.0,10.5,116.2,19.6,409.2,187.1,-4798.0,32.47,40126.3,84.1,6.0,77660.24
Белоярский,2015,129993.0,3.0,37615.0,34.23,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,279.5,160.1,81.0,20.3,40126.3,84.1,9.0,59274.5
Белоярский,2016,129993.0,2.0,37615.0,34.43,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,282.3,193.7,81.0,20.2,40126.3,84.1,9.0,56896.81
Белоярский,2017,129993.0,2.0,37615.0,34.65,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,439.5,163.3,81.0,20.7,40126.3,84.1,9.0,51615.35
Белоярский,2018,129993.0,1.0,37615.0,34.93,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,413.7,202.8,81.0,20.9,40126.3,84.1,9.0,58548.97
Белоярский,2019,129993.0,1.0,37615.0,35.22,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,322.2,198.5,81.0,21.1,40126.3,84.1,8.9,65482.59
Белоярский,2020,129993.0,1.0,37615.0,35.57,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,511.1,184.6,81.0,21.22,40126.3,84.1,8.4,64348.19
Белоярский,2021,129993.0,3.0,37615.0,35.86,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,344.4,195.5,81.0,21.39,40126.3,84.1,8.2,67398.94
Белоярский,2022,129993.0,3.0,37615.0,36.17,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,153.2,180.8,81.0,21.51,40126.3,84.1,6.9,98934.86
Бер??Ск,2017,129993.0,2.0,26990.0,39.33,10776.0,12.1,1402.0,566.0,12.8,31.9,6.3,395.9,208.7,81.0,26.1,40126.3,84.1,12.7,48424.75
Бердск,2015,101797.0,1.0,23894.0,39.27,10776.0,14.8,1372.0,712.0,12.7,30.7,6.1,425.9,191.8,-11.0,23.9,27783.8,14.9,14.1,47803.35
Бердск,2016,101797.0,2.0,25300.0,39.3,10776.0,13.9,1249.0,628.0,13.6,31.3,6.3,319.0,164.8,453.0,24.5,29419.0,15.1,14.1,47326.86
Бердск,2018,101797.0,2.0,31496.0,39.43,10776.0,10.8,1249.0,628.0,12.7,32.7,6.4,428.4,204.7,852.0,25.3,31383.7,15.1,14.1,54561.62
Бердск,2019,101797.0,2.0,32476.0,39.56,10776.0,10.4,1249.0,628.0,13.1,32.8,6.7,160.5,213.9,385.0,25.9,36623.0,15.5,13.9,53515.0
Бердск,2020,101797.0,1.0,35726.0,39.74,10776.0,10.4,1249.0,628.0,13.1,32.8,6.7,336.8,178.2,-133.0,26.62,37762.9,15.4,13.8,66902.1
Бердск,2021,101797.0,2.0,38829.0,39.86,10776.0,10.4,1249.0,628.0,13.1,32.8,6.7,409.7,191.6,773.0,27.38,37762.9,15.4,12.9,91817.21
Бердск,2022,101797.0,2.0,42201.0,39.92,10776.0,10.4,1249.0,628.0,13.1,32.8,6.7,599.0,193.7,831.0,28.06,37762.9,15.4,10.2,102688.67
Березники,2015,150696.0,2.0,29166.0,38.7,10776.0,12.6,3013.0,1427.0,15.6,49.4,10.1,372.3,189.3,-1324.0,23.3,33913.9,51.2,14.9,55966.12
Березники,2016,149739.0,2.0,32171.0,38.75,10776.0,12.3,2920.0,1382.0,15.8,49.2,10.2,371.3,199.0,-1009.0,23.5,37408.2,49.9,14.9,46256.81
Березники,2017,148939.0,2.0,34702.0,38.81,10776.0,10.8,2920.0,1382.0,15.8,48.9,10.2,387.0,167.6,-1334.0,23.9,40351.0,47.2,14.9,60873.57
Березники,2018,147691.0,1.0,39017.0,38.97,10776.0,10.4,2920.0,1382.0,15.6,48.7,10.0,565.0,183.9,-1060.0,24.4,45369.1,46.4,14.9,49843.38
Березники,2019,145197.0,1.0,42550.0,39.15,10776.0,9.2,2920.0,1382.0,15.1,52.3,10.2,372.1,211.3,-1288.0,25.0,49476.4,52.0,13.8,53779.04
Березники,2020,142856.0,1.0,46786.0,39.37,10776.0,9.2,2920.0,1382.0,15.1,52.3,10.2,466.6,164.6,-747.0,25.6,49476.4,52.0,13.2,67691.47
Березники,2021,139778.0,4.0,51440.0,39.53,10776.0,9.2,2920.0,1382.0,15.1,52.3,10.2,156.3,180.3,-774.0,26.42,49476.4,52.0,12.7,82927.19
Березники,2022,137012.0,3.0,56557.0,39.63,10776.0,9.2,2920.0,1382.0,15.1,52.3,10.2,400.4,185.3,-678.0,27.2,49476.4,52.0,10.6,100629.48
Березово,2015,7197.0,1.0,37615.0,34.23,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,193.5,180.7,81.0,20.3,40126.3,84.1,9.0,59274.5
Березово,2016,7141.0,1.0,37615.0,34.43,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,335.7,195.5,81.0,20.2,40126.3,84.1,9.0,56896.81
Березово,2017,7076.0,1.0,37615.0,34.65,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,325.5,166.8,81.0,20.7,40126.3,84.1,9.0,51615.35
Березово,2018,7000.0,1.0,37615.0,34.93,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,322.1,199.4,81.0,20.9,40126.3,84.1,9.0,58548.97
Березово,2019,6900.0,1.0,37615.0,35.22,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,525.1,165.3,81.0,21.1,40126.3,84.1,8.9,65482.59
Березово,2020,6800.0,1.0,37615.0,35.57,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,231.0,193.4,81.0,21.22,40126.3,84.1,8.4,64348.19
Березово,2021,6700.0,3.0,37615.0,35.86,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,277.1,188.9,81.0,21.39,40126.3,84.1,8.2,67398.94
Березово,2022,6600.0,3.0,37615.0,36.17,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,553.1,172.5,81.0,21.51,40126.3,84.1,6.9,98934.86
Бийск,2015,203826.0,1.0,18750.0,39.82,10776.0,13.1,3893.0,1665.0,13.9,79.0,9.1,306.5,174.4,-150.0,22.1,21802.4,45.3,16.8,41303.54
Бийск,2016,203126.0,2.0,19651.0,39.94,10776.0,11.6,4016.0,1794.0,14.7,79.4,9.4,494.7,161.4,-87.0,22.6,22849.8,43.6,16.8,37648.34
Бийск,2017,202243.0,2.0,21121.0,40.08,10776.0,9.8,3367.0,1621.0,14.7,79.6,9.2,208.0,194.1,-141.0,23.1,24558.8,42.7,16.8,39840.67
Бийск,2018,201115.0,3.0,23664.0,40.27,10776.0,9.3,3367.0,1621.0,14.9,79.8,9.3,325.9,170.4,-103.0,23.6,27516.0,42.0,16.8,44696.35
Бийск,2019,199535.0,3.0,25975.0,40.48,10776.0,8.9,3367.0,1621.0,15.0,78.9,9.2,460.4,199.9,114.0,24.1,30203.9,41.0,16.9,40897.13
Бийск,2020,198048.0,2.0,27867.0,40.72,10776.0,8.9,3367.0,1621.0,15.0,78.9,9.2,378.9,202.1,778.0,24.77,30203.9,41.0,16.8,52725.12
Бийск,2021,195730.0,3.0,30302.0,40.88,10776.0,8.9,3367.0,1621.0,15.0,78.9,9.2,394.0,176.5,679.0,25.49,30203.9,41.0,15.7,74773.77
Бийск,2022,192270.0,3.0,32950.0,40.98,10776.0,8.9,3367.0,1621.0,15.0,78.9,9.2,438.8,179.0,348.0,26.11,30203.9,41.0,13.8,91188.2
Биробиджан,2015,74585.0,4.0,29567.0,37.3,13130.0,15.4,1820.0,819.0,14.4,22.1,5.2,175.2,237.8,-295.0,22.4,34379.8,21.1,23.2,56493.26
Биробиджан,2016,74384.0,4.0,30688.0,37.47,13321.0,14.2,1554.0,779.0,13.8,22.2,5.1,568.5,261.6,-489.0,22.9,35684.3,20.0,23.2,56493.26
Биробиджан,2017,73963.0,2.0,32325.0,37.63,13402.0,13.1,1810.0,740.0,12.3,22.3,5.2,181.4,223.5,-526.0,23.5,37587.3,19.7,23.2,56493.26
Биробиджан,2018,73661.0,3.0,36419.0,37.91,13266.0,12.3,1810.0,740.0,13.2,22.3,5.2,272.5,238.2,-426.0,23.8,42347.3,19.8,23.2,56493.26
Биробиджан,2019,73129.0,2.0,39007.0,38.15,14622.0,11.9,1810.0,740.0,13.7,22.0,5.1,443.2,269.5,-1155.0,24.3,45357.2,20.0,23.4,56493.26
Биробиджан,2020,72388.0,2.0,41540.0,38.38,15831.0,11.9,1810.0,740.0,13.7,22.0,5.1,425.4,251.5,-963.0,24.36,45357.2,20.0,23.0,56493.26
Биробиджан,2021,70859.0,3.0,44665.0,38.52,15831.0,11.9,1810.0,740.0,13.7,22.0,5.1,486.8,173.5,-932.0,25.18,45357.2,20.0,21.8,56493.26
Биробиджан,2022,70064.0,3.0,48026.0,38.65,15831.0,11.9,1810.0,740.0,13.7,22.0,5.1,237.2,174.7,-824.0,25.67,45357.2,20.0,18.3,56493.26
Бирюсинск,2015,8720.0,2.0,37615.0,37.24,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,184.8,170.6,81.0,23.8,40126.3,84.1,17.6,43474.8
Бирюсинск,2016,8574.0,1.0,37615.0,37.32,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,283.0,162.5,81.0,25.1,40126.3,84.1,17.6,45380.5
Бирюсинск,2017,8397.0,1.0,37615.0,37.42,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,462.6,164.7,81.0,25.5,40126.3,84.1,17.6,46833.41
Бирюсинск,2018,8200.0,1.0,37615.0,37.56,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,413.0,194.7,81.0,26.0,40126.3,84.1,17.6,65095.98
Бирюсинск,2019,8100.0,1.0,37615.0,37.71,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,281.7,193.7,81.0,26.2,40126.3,84.1,17.9,56780.88
Бирюсинск,2020,8000.0,1.0,37615.0,37.88,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,463.9,164.4,81.0,26.98,40126.3,84.1,17.6,79891.98
Бирюсинск,2021,7900.0,1.0,37615.0,38.02,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,445.8,179.3,81.0,26.96,40126.3,84.1,16.4,84049.59
Бирюсинск,2022,7800.0,3.0,37615.0,38.05,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,383.4,191.2,81.0,27.38,40126.3,84.1,13.9,96437.94
Благовещенск,2015,220077.0,3.0,31608.0,37.63,10340.0,13.9,5631.0,2063.0,10.4,56.8,12.9,159.9,176.0,-663.0,25.1,36753.7,74.3,15.6,56995.73
Благовещенск,2016,220977.0,4.0,33226.0,37.77,12487.0,13.6,6028.0,2195.0,10.7,57.4,13.2,546.0,210.1,-582.0,25.6,38634.9,70.1,15.6,50231.38
Благовещенск,2017,224419.0,3.0,35955.0,37.9,12176.0,12.7,6198.0,2202.0,10.3,58.0,13.3,314.9,198.4,95.0,25.9,41808.1,65.8,15.6,52976.61
Благовещенск,2018,225691.0,3.0,39870.0,38.06,11917.0,11.8,6198.0,2202.0,10.4,58.8,13.7,214.4,250.2,350.0,26.3,46360.5,64.4,15.6,68691.05
Благовещенск,2019,226385.0,2.0,43581.0,38.26,12387.0,10.6,6198.0,2202.0,10.7,58.7,13.7,439.5,210.5,563.0,26.6,50675.5,61.2,15.7,57468.52
Благовещенск,2020,226385.0,2.0,46865.0,38.47,13299.0,10.6,6198.0,2202.0,10.7,58.7,13.7,586.1,212.3,67.0,26.95,50675.5,61.2,15.2,86553.76
Благовещенск,2021,226385.0,3.0,50893.0,38.6,13299.0,10.6,6198.0,2202.0,10.7,58.7,13.7,390.1,172.3,469.0,27.38,50675.5,61.2,14.0,109431.54
Благовещенск,2022,241437.0,1.0,55268.0,38.68,13299.0,10.6,6198.0,2202.0,10.7,58.7,13.7,310.7,188.9,38.0,27.8,50675.5,61.2,11.9,127935.17
Боровичи,2015,53685.0,1.0,37615.0,41.54,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,331.8,197.2,81.0,26.7,40126.3,84.1,13.8,45253.55
Боровичи,2016,52882.0,1.0,37615.0,41.61,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,205.7,185.6,81.0,27.2,40126.3,84.1,13.8,33647.15
Боровичи,2019,51600.0,1.0,37615.0,41.97,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,252.0,192.3,81.0,28.6,40126.3,84.1,13.8,39008.875
Боровичи,2020,51000.0,1.0,37615.0,42.15,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,571.5,205.8,81.0,29.1,40126.3,84.1,13.6,44370.6
Боровичи,2021,50500.0,1.0,37615.0,42.28,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,321.7,210.4,81.0,29.65,40126.3,84.1,12.9,52710.14
Боровичи,2022,49500.0,1.0,37615.0,42.28,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,151.9,204.1,81.0,30.27,40126.3,84.1,11.6,59574.1
Братск,2015,236313.0,4.0,32512.0,37.24,10776.0,12.1,3336.0,2120.0,13.8,102.4,15.4,166.8,171.6,-1765.0,23.8,37804.8,52.9,17.6,43474.8
Братск,2016,234147.0,4.0,35211.0,37.32,10776.0,11.8,2904.0,1996.0,14.2,102.4,15.6,468.3,192.2,-1983.0,25.1,40942.6,51.4,17.6,45380.5
Братск,2017,231602.0,4.0,37927.0,37.42,10776.0,10.6,2817.0,1949.0,13.0,102.0,15686.0,167.8,165.2,-1765.0,25.5,44101.0,52.0,17.6,31446.0
Братск,2018,229011.0,4.0,41921.0,37.56,10776.0,10.4,2817.0,1949.0,13.6,101.7,15476.0,157.9,168.3,-1091.0,26.0,48745.6,51.7,17.6,65095.98
Братск,2019,226269.0,4.0,45544.0,37.71,10776.0,9.2,2817.0,1949.0,13.5,100.0,15389.0,584.6,166.3,-224.0,26.2,52958.6,51.2,17.9,56780.88
Братск,2020,224071.0,3.0,49462.0,37.88,10776.0,9.2,2817.0,1949.0,13.5,100.0,15389.0,215.3,185.7,345.0,26.98,52958.6,51.2,17.6,79891.98
Братск,2021,224071.0,4.0,53842.0,38.02,10776.0,9.2,2817.0,1949.0,13.5,100.0,15389.0,334.0,191.3,-75.0,26.96,52958.6,51.2,16.4,84049.59
Братск,2022,224071.0,4.0,58611.0,38.05,10776.0,9.2,2817.0,1949.0,13.5,100.0,15389.0,396.9,213.6,-398.0,27.38,52958.6,51.2,13.9,96437.94
Брянск,2015,405921.0,1.0,23082.0,41.05,9420.0,12.4,6280.0,2749.0,14.3,134.4,24.0,335.3,198.4,-648.0,26.9,26839.3,130.2,13.6,29603.19
Брянск,2016,405723.0,1.0,24601.0,41.17,9727.0,11.9,5936.0,2461.0,14.1,136.0,25.0,183.1,201.5,1406.0,27.5,28606.0,124.2,13.6,31281.68
Брянск,2017,405734.0,1.0,26265.0,41.28,9916.0,10.9,5880.0,2182.0,13.7,137.4,25.4,165.9,205.7,223.0,28.3,30540.9,119.6,13.6,37439.77
Брянск,2018,405501.0,1.0,29014.0,41.48,10228.0,10.4,5880.0,2182.0,14.0,138.2,25.7,184.4,173.2,456.0,28.9,33736.8,119.4,13.6,35426.81
Брянск,2019,404139.0,1.0,31345.0,41.7,11224.0,9.9,5880.0,2182.0,13.4,137.5,26.2,517.9,189.1,-760.0,29.4,36447.5,117.1,13.8,32359.0
Брянск,2020,402675.0,1.0,33706.0,41.96,11305.0,9.9,5880.0,2182.0,13.4,137.5,26.2,299.9,181.7,150.0,30.05,36447.5,117.1,13.6,47855.99
Брянск,2021,399578.0,3.0,36429.0,42.13,11305.0,9.9,5880.0,2182.0,13.4,137.5,26.2,586.9,168.3,1299.0,30.75,36447.5,117.1,13.0,74000.61
Брянск,2022,405921.0,3.0,39373.0,42.24,11305.0,9.9,5880.0,2182.0,13.4,137.5,26.2,218.4,189.5,-148.0,31.34,36447.5,117.1,11.4,77460.51
Бузан,2015,1512.0,1.0,37615.0,38.32,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,287.0,165.7,81.0,21.0,40126.3,84.1,14.8,39845.39
Бузан,2016,1540.0,1.0,37615.0,38.4,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,397.5,184.5,81.0,21.3,40126.3,84.1,14.8,36593.82
Бузан,2017,1535.0,1.0,37615.0,38.52,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,507.0,204.4,81.0,21.5,40126.3,84.1,14.8,36549.23
Бузан,2018,1500.0,1.0,37615.0,38.71,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,228.9,169.6,81.0,21.2,40126.3,84.1,14.8,43293.58
Бузан,2019,1480.0,1.0,37615.0,38.91,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,274.3,173.3,81.0,21.6,40126.3,84.1,15.1,40894.34
Бузан,2020,1450.0,1.0,37615.0,39.23,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,153.1,208.6,81.0,22.02,40126.3,84.1,15.2,43293.58
Бузан,2021,1420.0,1.0,37615.0,39.42,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,560.4,212.5,81.0,22.77,40126.3,84.1,15.0,55186.74
Бузан,2022,1400.0,1.0,37615.0,39.51,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,264.6,211.7,81.0,23.11,40126.3,84.1,12.5,79709.07
Великие Луки,2015,95686.0,1.0,37615.0,41.88,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,567.8,177.0,-1164.0,27.5,40126.3,84.1,16.7,40596.7
Великие Луки,2016,95686.0,1.0,37615.0,41.95,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,184.8,200.3,-859.0,27.9,40126.3,84.1,16.7,38094.38
Великие Луки,2017,95686.0,1.0,37615.0,41.97,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,317.3,201.3,-754.0,28.3,40126.3,84.1,16.7,36166.79
Великие Луки,2018,95686.0,1.0,37615.0,42.09,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,238.3,209.2,-265.0,28.7,40126.3,84.1,16.7,39201.96
Великие Луки,2019,95686.0,1.0,37615.0,42.24,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,546.2,188.3,-265.0,29.4,40126.3,84.1,15.9,39051.91
Великие Луки,2020,95686.0,1.0,37615.0,42.4,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,221.1,178.1,-265.0,30.07,40126.3,84.1,15.8,40382.71
Великие Луки,2021,95686.0,1.0,37615.0,42.52,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,162.2,158.8,-265.0,30.83,40126.3,84.1,14.2,55690.37
Великие Луки,2022,95686.0,1.0,37615.0,42.53,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,150.6,173.0,-265.0,31.57,40126.3,84.1,13.1,61259.65
Великий Новгород,2015,221733.0,2.0,27844.0,41.54,10289.0,13.8,4381.0,1281.0,13.8,70.0,15.3,328.6,193.0,-91.0,26.7,32376.6,74.1,13.6,45253.55
Великий Новгород,2016,221868.0,2.0,29818.0,41.61,10549.0,13.7,3919.0,1339.0,13.1,70.8,15.7,273.6,182.8,595.0,27.2,34671.8,71.9,13.6,33647.15
Великий Новгород,2017,222597.0,3.0,31510.0,41.66,10851.0,11.5,3753.0,1185.0,13.1,71.4,16.0,370.7,224.3,621.0,27.7,36640.1,70.6,13.6,46833.41
Великий Новгород,2018,222867.0,1.0,34036.0,41.81,11004.0,11.2,3753.0,1185.0,13.3,72.1,16.1,375.9,180.7,1911.0,28.2,39576.9,68.8,13.6,42495.52
Великий Новгород,2019,222568.0,1.0,36139.0,41.97,11834.0,9.5,3753.0,1185.0,13.2,71.5,15.6,257.8,220.9,1478.0,28.6,42022.4,66.2,13.8,43433.06
Великий Новгород,2020,222568.0,1.0,38610.0,42.15,11842.0,9.5,3753.0,1185.0,13.2,71.5,15.6,591.4,229.2,1517.0,29.1,42022.4,66.2,13.6,44370.6
Великий Новгород,2021,222568.0,2.0,41219.0,42.28,11842.0,9.5,3753.0,1185.0,13.2,71.5,15.6,404.5,168.8,2287.0,29.65,42022.4,66.2,12.9,52710.14
Великий Новгород,2022,224297.0,1.0,44005.0,42.28,11842.0,9.5,3753.0,1185.0,13.2,71.5,15.6,462.0,208.9,81.0,30.27,42022.4,66.2,11.6,59574.1
Вихоревка,2015,21866.0,4.0,37615.0,37.24,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,456.4,198.5,81.0,23.8,40126.3,84.1,17.6,43474.8
Вихоревка,2016,21688.0,4.0,37615.0,37.32,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,151.9,202.8,81.0,25.1,40126.3,84.1,17.6,45380.5
Вихоревка,2017,21440.0,4.0,37615.0,37.42,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,262.9,163.3,81.0,25.5,40126.3,84.1,17.6,49467.63
Вихоревка,2018,21100.0,4.0,37615.0,37.56,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,157.8,193.7,81.0,26.0,40126.3,84.1,17.6,65095.98
Вихоревка,2019,20800.0,4.0,37615.0,37.71,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,504.6,160.1,81.0,26.2,40126.3,84.1,17.9,56780.88
Вихоревка,2020,20500.0,4.0,37615.0,37.88,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,204.8,187.3,81.0,26.98,40126.3,84.1,17.6,79891.98
Вихоревка,2021,20200.0,4.0,37615.0,38.02,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,572.0,183.6,81.0,26.96,40126.3,84.1,16.4,84049.59
Вихоревка,2022,19800.0,4.0,37615.0,38.05,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,493.9,168.9,81.0,27.38,40126.3,84.1,13.9,96437.94
Владивосток,2015,604602.0,3.0,38819.0,39.21,12896.0,12.1,15147.0,4680.0,10.9,156.1,25.6,424.6,281.6,1361.0,22.2,45138.7,181.7,13.9,53706.03
Владивосток,2016,606653.0,2.0,41603.0,39.33,13373.0,11.7,11191.0,4312.0,11.1,157.6,26.3,500.9,311.8,-492.0,22.5,48375.6,173.3,13.9,50946.93
Владивосток,2017,606589.0,2.0,44585.0,39.46,13223.0,10.3,10557.0,3952.0,10.9,158.4,26.3,497.8,280.9,-1293.0,22.8,51842.6,170.8,13.9,36186.21
Владивосток,2018,604901.0,2.0,49643.0,39.65,12859.0,9.8,10557.0,3952.0,11.1,159.3,27.2,494.6,284.8,900.0,23.1,57724.8,169.7,13.9,82260.34
Владивосток,2019,605049.0,3.0,54325.0,39.84,13578.0,9.0,10557.0,3952.0,11.2,158.2,27.5,442.9,284.1,2785.0,23.4,63168.5,171.4,13.5,59346.12
Владивосток,2020,606561.0,1.0,58646.0,40.05,14422.0,9.0,10557.0,3952.0,11.2,158.2,27.5,435.4,335.8,-2634.0,23.95,63168.5,171.4,12.9,108094.73
Владивосток,2021,600871.0,3.0,63841.0,40.22,14422.0,9.0,10557.0,3952.0,11.2,158.2,27.5,419.5,192.5,3716.0,24.46,63168.5,171.4,12.2,119249.45
Владивосток,2022,601270.0,3.0,69497.0,40.34,14422.0,9.0,10557.0,3952.0,11.2,158.2,27.5,415.6,188.3,-4948.0,25.14,63168.5,171.4,10.3,140333.68
Владивосток,2023,597237.0,3.0,75653.0,40.83,14422.0,9.0,10557.0,3952.0,11.2,158.2,27.5,510.8,196.6,-3656.0,25.74,63168.5,171.4,10.0,141879.18
Владивосток,2024,597237.0,3.0,82355.0,41.1,14422.0,9.0,10557.0,3952.0,11.2,158.2,27.5,365.9,178.4,-3656.0,26.29,63168.5,171.4,8.2,158864.1
Владикавказ,2015,308276.0,3.0,22119.0,37.67,9002.0,14.4,3259.0,1978.0,10.4,94.4,17.6,307.3,167.9,-1955.0,31.3,25719.5,70.9,14.0,37693.99
Владикавказ,2016,307478.0,3.0,22970.0,37.81,9179.0,14.2,3526.0,1811.0,10.2,93.5,18.5,551.2,176.6,-1734.0,31.9,26709.2,68.8,14.0,32887.4
Владикавказ,2017,306910.0,2.0,24238.0,37.94,9464.0,12.9,3602.0,1955.0,10.1,92.6,34.5,171.2,168.0,-1597.0,32.3,28184.3,66.9,14.0,32850.18
Владикавказ,2018,306910.0,3.0,26182.0,38.13,9324.0,12.9,3602.0,1955.0,9.9,92.8,34.8,418.3,153.9,-2261.0,32.8,30444.0,67.6,14.0,32812.96
Владикавказ,2019,305918.0,2.0,27694.0,38.31,9958.0,11.8,3602.0,1955.0,10.1,91.5,35.4,242.3,204.1,-1830.0,33.3,32202.2,67.4,13.8,32625.64
Владикавказ,2020,304836.0,2.0,29227.0,38.5,10019.0,11.8,3602.0,1955.0,10.1,91.5,35.4,336.7,188.2,-1647.0,33.91,32202.2,67.4,13.9,43946.87
Владикавказ,2021,303597.0,3.0,30974.0,38.64,10019.0,11.8,3602.0,1955.0,10.1,91.5,35.4,309.5,200.4,-1866.0,34.88,32202.2,67.4,13.4,50039.21
Владикавказ,2022,308190.0,3.0,32825.0,38.74,10019.0,11.8,3602.0,1955.0,10.1,91.5,35.4,460.0,169.5,-2180.0,35.4,32202.2,67.4,12.3,56493.26
Владимир,2015,350648.0,1.0,25241.0,41.68,10300.0,12.2,5451.0,2176.0,13.3,105.5,20.2,356.1,201.9,2499.0,25.4,29349.7,110.7,13.1,48347.78
